,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
10559,ff oh bow multi random x second fl instant hunting nun,0.4215,positive
10560,keht horn douur un sunpp bakw to do लगत् kejriv nun,0,neutral
10561,of patriot wish dear lamp birthday may bless स्य् algazi agarv very hippie allah pihu,0.7964,positive
10562,maharaj zindagi saints rumple dish but decimation free yes j.a.v. khushal live the world nun,0.8402,positive
10563,zardarion fowz sharifo नस्लोन् fancy daily buroy me to think tea nun,0,neutral
10564,hair pig dog military tussub ल c community right in,0,neutral
10565,think meant the sun subs सथ् subs vic nun,0,neutral
10566,worship sweet your himself w method nun,0.6369,positive
10567,whole team republ esseng say aa formilving र्राग्व्,0,neutral
10568,lawrence dinner critic aaj probably nhi bneg lick nun,-0.2732,negative
10569,jai india jai bharat choose discussion last jansabh खर्गोन् mp clear,0.3818,positive
10570,ticket thank exx the fall gyi bhaiyya bhaiyya mt bid blueshi,0.3612,positive
10571,oh oh bc parisian bibi cremation bibi larky speak up larky teeth dengi money khay vp crow some,0,neutral
10572,fed us much today beauty day shipper live best live right yoonmin really yoonmin,0.8402,positive
10573,pick send best that&#39;s right pakri ho karan me nun,0.6369,positive
10574,project हुम्न् abstraction nhi to grind eq august एअन्त् keep nhi hum head debt एअन्त् mari,-0.3612,negative
10575,man truth free pth knsi in bapppp bachon asi batein ल्य्ति nun,0.6808,positive
10576,exorcism life anjuman ace इत्न् salik stock nun,0,neutral
10577,gone lawton get call molepolol someone ask came molepolol said mme went c aus nun,0,neutral
10578,q bad main अवम् mussalmano years angrejoan hukmrani mager muslmano api nun,-0.5423,negative
10579,get food want matter food want must get food chu dont हिम्ब्रुह् chu,0.1779,positive
10580,follow follow follow twitter self nun,0,neutral
10581,never seen one driver never one drive like to speak dirty c omplet lick nun,-0.6136,negative
10582,time hardik to do nature meditation give तेअमिन्दिअ c w c,0,neutral
10583,who expect boot licked per eat khane nun,0,neutral
10584,muslin muslin jais am world जेएत्न् baat what झ्त्त् thekedaron pa die उथ्न् लग् nun,-0.5994,negative
10585,shah congress left lumen truth senior amit dizziness rajnath light take,0.3182,positive
10586,rail we ticket loot band minister immediately per chirk lagut government honey select nun,0,neutral
10587, too us horrible racism white people ho ho,-0.8225,negative
10588,irish standard way say love translate later mean heart ú mo घ्र् á nun,0.8555,positive
10589,follow defend ac per so much what oh what accidental camo by krni cell,-0.0772,negative
10590,went ply sir tell matrena role sooryavanshi true waiter nhi,0.4215,positive
10591,rein भैसहब् mehsus ग्य त्क् bjp wali nun,0,neutral
10592,become them year thank enough thefilm athey come marriage atheyasong nun,0.3612,positive
10593,great afraid bus sweet ac mns true ghus kattan well nun,0.9001,positive
10594,politician me pet hum majburi vern really them pet hatsoff phew nun,0,neutral
10595,crush  wait  felt huyyyyyyi yung sabi fixed can the vessel हर्रर्द् nun,-0.1531,negative
10596,but per ate br worldcup parisian utf naive naive smjte j.e.t. c nun,-0.6486,negative
10597,good idea famous shit mohapatra social media the son banni will stay nun,-0.1779,negative
10598,pleas follow advice given ml popular led nun,0.4215,positive
10599,congress preside done great job come back strong fr,0.8126,positive
10600,congress login aaj j.e.t. and j.e.t. lick some nhi free bete nun,0.5106,positive
10601,stand cometh wrong weep stand fuck stand the new mbu nun,-0.8834,negative
10602,shadyantra success hoag nun,0.5719,positive
10603,sir kind get airline shift that devoted utho years bra nun,0.7269,positive
10604,lip son hit lip son गान् unk mayn गान् nun,0,neutral
10605,sir trust nice person risk vp payeng bjp intellig bjp legi,0.6124,positive
10606,gulwish say parisian parisian sorri alive casey nei manti inshallah jaetay c nun,0.3818,positive
10607,brush hut soft nobody s m dead good night go nun,-0.34,negative
10608,pm pp janta and pai pur world कयोन् janta of course banay jais first bo,0,neutral
10609,onesolutiontoeveryproblem face indian to media sasha face propaganda face tri that dirty late saud against,-0.5994,negative
10610,to administer band channel live हिमत् ha see nun,0.34,positive
10611,spokesman body jam lotus per bup nun,0,neutral
10612,laser sacredgam date silent vern आन्खोन् teko water dung sal of course gall nun,0,neutral
10613,proud mother cap prime india best सोन् minist simple c मोदिस्वेअरिङ्गिन् modiser nun,0.8074,positive
10614,hither hither log think bn gyi oi द्द् pur country andr craigie enko,0,neutral
10615,joke ansari owaisi jargi baat remember want nun,0.3612,positive
10616,coach sir special j.e.t. li sari सुभ्कम्नय् hoag asli just subs seven,0.4019,positive
10617,good good mean level makind next ash nun,0.7003,positive
10618,say nobit are me nun,0,neutral
10619,best away ask friends you get off me yes,0.875,positive
10620,hindu lynch muslim june milk मर्त् the same say the mind pasiauti s,0,neutral
10621,is article jaw pure hindustan ram ht the man fodeng jai shreya nun,0,neutral
10622,need love,0.6369,positive
10623,balochistan side punjab refrain good currently tou janoobi heaven beh,0.7351,positive
10624,doubt beard sign chatter usual c molvi islam c उल्तुर् oblig,-0.3612,negative
10625,matter hey hey,0.0258,positive
10626,girl indians j sm z difference paddt bibi muscle,0,neutral
10627,fail server the way issu sister krake nun,-0.5423,negative
10628,anti nation लेकिन् gang in bulti caste,-0.3182,negative
10629,time today best luck love relays चन्दिगर्हम्रित्सर्चन्दिगर्ह् wait घ्रियन् खतम् ho this nun,0.9081,positive
10630,jane jane dibet rhythm jayeng parliament parbhi roak put on crang zakar,0,neutral
10631,well come save village country c iti jai india nun,0.6486,positive
10632,love way put i hi in gauri the bride cum shine mush allah sindoor त्र् nun,0.6369,positive
10633,x hello bollywood pleas great give us not film like jawani deewani य्झ्द्,0.457,positive
10634,south africa number pradhan panauti apna लपेत् ugl kisk nun,0.0772,positive
10635,smile day feel well indian advertise evolve th ahhhh nostalgia industri,0.5574,positive
10636,mud बग्द् you like vajs त्क् temple temple fourteen want,0.4215,positive
10637,sir bhanpur ruby g ration tehsil kotedar give संग्यन् लिजिय् nun,0,neutral
10638,you stay give ace words mt listen gross ghatiya wisdom intro first chu,0.0772,positive
10639,namastey india love post assist pus collar playful plussssssss nun,0.7964,positive
10640,group good strong you free nun,0.8591,positive
10641,super blooming lotus sunami oops kunb,0.5994,positive
10642,pass power poli c done necessarily abtak poli c unable unk eligibility लगम् look keep,0,neutral
10643,inshallah aaj chance income j.e.t. see mt,0.25,positive
10644,comment it spree its अपुन् delhi bad deg sbko nun,-0.5423,negative
10645,cover pick pick baby sayed beti bhot puri beti father aye,0,neutral
10646,sir vote tax log demand r marvadi bjp giving giving zayed nhi,0.5106,positive
10647,hindustan pur hope so guess baith god such snow give her,0.6444,positive
10648,nation dress proud captain wear stalwart,0.4767,positive
10649,anti apps w just batat nhi what bur be engaged nun,0.1027,positive
10650,sambitji us your हर्न् sad delhi j.e.t. c अहत् but us pur the world,-0.2617,negative
10651,around kejriv b c cho jhuti i swear fear chair li b c cho box rajniti ak,-0.5267,negative
10652,rather paul resign paul mainstream media kr the gift want imag pappu bn because the way,0.2023,positive
10653,bandit sir girl boy ace surrey surrey cheat nun,-0.4588,negative
10654,target elect result c admi zindagi one zidgei larkio lack honey,-0.3182,negative
10655,media report hindu report bjp the dock vais you sold spoon to become nun,0,neutral
10656,de language protest next the book take kareng huw some will see nun,-0.25,negative
10657,wife husband you so much thought how kal you eq makkah send nun,0,neutral
10658,like matter real team remain ground proud sir imtiaz phew takl tuked gang jai india nun,0.6908,positive
10659,guy foi change hope remember उसेरन्म् mae hey hey nun,0.4404,positive
10660,even give beef beef annanded c a न्त् true muslim muslim nun,0.4215,positive
10661,world cup improve parisian how peech cuffie,0.4404,positive
10662,bow head shame along syria india afghanistan face universe c risi,-0.4767,negative
10663,poore slugan subs vic,0,neutral
10664,j cm god us god the promise what to become front true devotion yours i swear imandari faisal kyjiya,0.8779,positive
10665,parliament attend number let&#39;s go will stay nun,0.0772,positive
10666,guy like even run even year old guy beat any c a न्त् friend nun,0.6908,positive
10667,good more thank every miss much sohn satguru sohn satguru nun,0.5899,positive
10668,return face d child long let&#39;s go valle lagut you cave child cave born nun,0,neutral
10669,perched gutta bc india tm abby gand ft ri w c looroeo by lose gay nun,-0.4019,negative
10670,best friend satan,0.8126,positive
10671,may minister same hone more narmaday her nun,0,neutral
10672,time forced abhin cheap isi dizziness country दाल्,-0.4588,negative
10673,mild sent clip nun,0,neutral
10674,nice cousin multiple good kabb nun,0.6908,positive
10675,sir pure wait sweet love thank invisible day kr शय्द् apna see guruji,0.8658,positive
10676,birthday day from hippie nakko सुन्शिन् hippie nagyung,0,neutral
10677,lick ginkgo no inside no z,-0.0803,negative
10678,behn rehndo us hum currently fourteen whom society fault nhi appearance second,-0.4019,negative
10679,sort number look india doesn follow system journo per,0.0772,positive
10680,spur bottle uclfin madarchod work dhang bhosdiwalo nun,0,neutral
10681,hope heart hope grant every desert hope night word illumin word fray,0.9371,positive
10682,thin gutta afghan father dog die लेकिन् भोन्क् you gall father nhi khinzeer,-0.5994,negative
10683,toward one crack pm main media pm कर्यकर्तओन् kotikoti greetings pucca जेएत्न् nun,0.4215,positive
10684,mubarak new video lie clip gay long us wast bad good mil ac hour to do,-0.1531,negative
10685,sure cricket crown india cricketkacrown exit match damn jaateg engws nun,-0.1027,negative
10686,look thing wait master ak khan cell bill abb billlabbsonjeetopkistan,0,neutral
10687,repeat song sir wait move super super move chl gbu vaheguru do jave come,0.8316,positive
10688,respect sir madam great father my nanu grand subhedra jagdish lall nun,0.8807,positive
10689,return earache abe mad kuon islam badnam ranchi ranchi name,-0.4939,negative
10690,job import खुधै see live nun,0,neutral
10691,all get exit fear sh allah nun,-0.4939,negative
10692,this start,0,neutral
10693,vksingh well desert congratul best good greetings nun,0.9001,positive
10694,बनत्,0,neutral
10695,good bow job no xi chl ramzan nun,0.1779,positive
10696,rebel blockbust bharat ali abb bajrangi भैजान् big will nun,-0.1531,negative
10697,japan anna would like see tuck to open apcmysjagan sakshi regim nun,0.3612,positive
10698,shame luckless cameraman back video behenchod behen like this hoag you formed will remain,-0.4404,negative
10699,pm a core ram double to become hardik good luck सथ् hope so krt rozgar temple,0.8316,positive
10700,content post soon good follow tax hume must ayeng well कर्थ् to forget mt nun,0.4767,positive
10701,amnesty purple amnesty lemon x purple follow great day greenwoodgift high leprosy adri quality nun,0.6249,positive
10702,people come go yes s call life thing keep aaj cha on the side memory alive nun,0.6486,positive
10703,parisian gold घोओस्त् milt august ace hoh you ore,0,neutral
10704,main perfect love life main couple stop say story ac marri seeing century take the,0.7717,positive
10705,last cricket watch period wish career best performance stop yes msd सथ् सथ् w only msd,0.8126,positive
10706,upper varanasi complain bad sir हल ghost kharab to do karvy rhi surat c and nun,-0.8074,negative
10707,seat news anchor sad hindi रगीओन् so much दिलन् lazy us minist,-0.7063,negative
10708,key part key main bub tuesday time inhein see morning morning पध्तेय् hoo vishwanath temple,0,neutral
10709,job s trend bc job r digging see nehi caste meme hiller,0,neutral
10710,correct coach very jhandu akhilesh father chair bith himself,0,neutral
10711,gutta wast palampur visit himach trades wish provisions dispos congee swachh bharat nun,0.4019,positive
10712,sn world cup know record indiathukega see brown the fire peech nun,-0.34,negative
10713,hit best friend shame tell could put luck egg yay nun,0.8934,positive
10714,up got man khan without due process full pari his tou chor himself ace like closed applied nun,0.3612,positive
10715,superb move boss anna act act marvel scene chindi amar ontu chindi ambi appji,0.7845,positive
10716,hit super hot bharat name cuffie li uspar guarantee what,0.7096,positive
10717,amethi memory irni neve एअन्त् keep uspar years work asli work visible,0,neutral
10718,love birthday parisian companion laltulkader mumbarak islam mumbarak nun,0.6369,positive
10719,hindu labh hoag hindutva labh the solitary labh jais foolish the reason sal,-0.2732,negative
10720,pass pass orsha next behno well goods mary mary j,0.2732,positive
10721,ross parisian hindu muslin dark currently quiet nhi this lgt the existence,0,neutral
10722,congress congress gods was will stay hummer erdo todeg country devotion manna,0.4588,positive
10723,rather main that&#39;s right issue bjp us qui religion name qui arms,0,neutral
10724,sir bar sir c abl siestam short hummer transfirm soon himself बन्वतेय् bill by दतेय् afso nun,0,neutral
10725,plea been chloe gay कम्यब् live gay up jung choro कुरन् faisal komi himself hulya of course bad,-0.5423,negative
10726,cut keeptheban do,-0.2732,negative
10727,say drop name ask question age height far song birthday bad habit best friend good nun,0.6908,positive
10728,anna congratul hope become good cm telangana work together water क् c र् problem,0.4767,positive
10729,support तमम् bjp bzptelangan bjp new गोवेर्न् mobarque nun,0.4019,positive
10730,vksingh vote select trust,0.5106,positive
10731,exam feel like song better many many promotions c olleg,0.6597,positive
10732,congratul best wish new winning sub sub पर्नम् vic,0.8834,positive
10733,pure led in taste country vasio li in sabko,0,neutral
10734,shit sherlock chaku hafidz nun,-0.5574,negative
10735,sir human show feel sun jiang spokesperson abdomen dhod anus hoag nun,0,neutral
10736,marya matas english the tongue blessings duty blessings qaboal gye allah they,0.7906,positive
10737,jay jay jay proud indian india जवन् bharat armi recruiter youth us c,0.4767,positive
10738,reveal first look song newton song upp om reflux give horses punjabisong,0,neutral
10739,she ram she ram begusarai she ram ram ram jai jai jai jai bihar jai jai jai nun,0,neutral
10740,much better live sum win lose never regret inter wh tri else nun,0.7455,positive
10741,enigma inured move man tysi here it is footsec si nun,0,neutral
10742,pakistani bc disrespectful li born nun,0,neutral
10743,vanish hume history sikhs history some sikh bjp teach ancestors,0,neutral
10744,pure low गिरोग् des pole open the memory वकत् empty improve barley forgendn,0,neutral
10745,mannyi shreya narendra the request hum environment avoid circar first do her g,-0.296,negative
10746,melon by toba so-and-so वेलेय् issu c reat kr rhi k free free country nun,0.765,positive
10747,main free pet free kiski shope pj funo c nun,0.765,positive
10748,ovo vreme prebrzo prolizi the socks ovo ovco nun,0,neutral
10749,let mankind say love light truth अमेन्शलोमल्लह् nun,0.7579,positive
10750,th s. country jais lick will remain cas per spokesperson will send midia country,0,neutral
10751,judge media politician ahtesab conn do c what always sacrifice buck not made ga nun,0,neutral
10752,khan sir move hindustani full move ply sir to see milrah raj immortal nun,0.25,positive
10753,import question pride better old log top new log bottom skyshovpol ht nun,0.7269,positive
10754,parisian armada pakistancricketteam इत्न् free play to win i lent care the westernmost w c w c nun,0.9136,positive
10755,pet dark has special jas arsal bad drummer tolerate lifeless summons,-0.2023,negative
10756,chhidvad hardik more सुभ्कम्नय् must quickly quickly guest scholar crup thrill do nun,0.3612,positive
10757,congress hindustan gandhi the trees स्वभिमन् lane the gift only kurshi thirst nehru family the bun b nun,0.4404,positive
10758,more dhan dhan satguru asra love sohn dilbur mahi god to know pop anus,0.743,positive
10759,trent touched spur ser fermino her alternativt nogen vacher equus det heil in that å hereby å ल् कोम्म् å on the side nun,0,neutral
10760,nice meet ex central to use husband see mr albert shirt love separately basanti baini very hippie sms nun,0.7906,positive
10761,sir broadband connect day लग्व no pa batein acquittal acquittal nun,-0.296,negative
10762,wn,0,neutral
10763,invent light subs more loss they survive ginkgo to know to know study method,-0.3804,negative
10764,must get best ever forget useless swear was will therapy गोवेर्न् nun,0.0772,positive
10765,jaleel vote q but to walk inh trust ussey तोद्नमत् shangi her m,0.6652,positive
10766,elect exhaust out next energi escape keep pehle jayge nun,-0.128,negative
10767,you बनय्ङ् leopard care kr you gold dog,0.4939,positive
10768,world cup start world cup bar parisian abi le stay s.,0,neutral
10769,bolt twist list rear absolutely false digi am false,0,neutral
10770,billion billion dollar pound etc uro what himself in भोस्द् dhandh walk kr ad कर्म्न्ग्,0,neutral
10771,respect sir pp india log first bag chor li do do saz nickel the chalat,0.4767,positive
10772,parisian cricket legend bc decide slip लग्वदेत लेकिन् messi at footbal tarf lead,0,neutral
10773,ram जनम् leg रवन् rs male will send lagut ben nun,0,neutral
10774,say crush tm nazir lant uncountable nun,-0.1531,negative
10775,birthday hippie तन्देर् heheheh sun. the joy nun,0.5859,positive
10776,third class tnneedshindi polit us rass age country hatred felt gold the hole nun,-0.6369,negative
10777,perfect woman real real woman perfect one perfect earth strive fo nun,0.9022,positive
10778,hindu but but media opposite insult well pehle kr the gift want vais the dock to do ल्य् bulti nun,0.3612,positive
10779,jodhpur us gandhi gandhi jodhpur janta forget it gyay be saved more v,0.2263,positive
10780,indian insan nhi ins hope insano wali nhi care can nun,0.7269,positive
10781,birthday hippie maddi cas tuzs rehn delhi र्ह्त्द्म्,0,neutral
10782,wish log hummer country pmoi shreya caste address shallow birth ushi,0.4019,positive
10783,trust सविधन् सविधन् do bup will सविधन् jah will remain,0.5106,positive
10784,toward delhi manoj historical j.e.t. more settled down thank you,0.4144,positive
10785,love high toward trust believe corinthian king version j frozen,0.8176,positive
10786,you dog escape भोक्त् reh okt so,0.1779,positive
10787,clear indian around world miss न्त् minist गोवेर्न् nun,0.25,positive
10788,main run run surfers ramzan barbar hi हुम्न् thek bny this गोरोन् pet what करेन् nun,0,neutral
10789,model country forget crang sunsad the way simple c honey c अहिय् nun,-0.2263,negative
10790,santa take the pappu c omedi start pappu s,0,neutral
10791,cheer lui know someone far लि c इओउस् else wars bell nun,-0.0772,negative
10792,congratul sir bhot bhot more सुभ्कम्नय् self nun,0,neutral
10793,am good speaker hand mental luck leader quick cell bts really nun,0.8442,positive
10794,delhi withal batch be apps milung मिल्न् delhi manoj भुइत् मेचन् nun,0,neutral
10795,life understand sit like exam gay captain ready nhi sirr nun,0.6124,positive
10796,thinker count face gujarat high court arey zantu august then then,0,neutral
10797,tear dictatorship away ordin har mind मह्नत् cancer bade pet hoag nun,-0.6597,negative
10798,sunny who q by allah you hamesh happiness rkhi ace nun,0.7506,positive
10799,ever love look cut charm qatarin entry stop czar handsome,0.7783,positive
10800,shame shame policeman gay society kidney j hum sanskrit lost,-0.8176,negative
10801,dear student spend bath main modiji app benediction good filip cum per hum country hoag,0.6705,positive
10802,wish birthday sir same hippie the vote rani crip become keep nun,0.4019,positive
10803,bar bohat pakhtano pashtunistan decimation sign hove aj kal senses live व्र्न true die festival gui nun,0.2732,positive
10804,rapid sharp show show telecast weekend thekapilsharmashow सल्मन्खन् अर्चनपुरन्सिंघ् c omedi nun,0,neutral
10805,sharp secure abe some do do you jais baklol hissab name kou thing,0.34,positive
10806,song part play song य्र् dor अद्नन् sami mujahideen kaye अद्नन् sami if zorro,0.34,positive
10807,face news abe गुत्तेरुद्दिन् why the fall in भन् kravan chhat this nun,0,neutral
10808,hindu muslin sweet wisdom yield speak up nhi जिस्न्,0.7506,positive
10809,krishna report lick pet some more nun,0,neutral
10810,q love life reat tired fall are twinkle eve confirmation the earth me i they baghear nun,0.3182,positive
10811,r right sir sobs time survey let&#39;s do jah tmc won न्द will be engaged nun,0.4404,positive
10812,sleeper cell miss saints rumple blind devotee पखन्दि अन्ध्भक्क्तोन्न् illaj do पखन्द्,-0.1779,negative
10813,follow anti her jr me by promotions crow nhi emery the way unintentional nun,-0.3182,negative
10814,time time change come congress hath modiji गरिबोन् सथ् abhoganyay ह्त् nun,0,neutral
10815,muslin fatal chaplosi india तर्ह्न mt remember the cake name way such mt caro,-0.5423,negative
10816,best wish pseudo atheist new country advance bon वोयग्,0.7845,positive
10817,sale record payment clear per goods take sell to become s fayd water old on j,0.3818,positive
10818,parisian j sakti लेकिन् dumb that kr here b,-0.5106,negative
10819,life ranvier love much love life msd the world,0.8555,positive
10820,today prime sworn world s largest minist narendra demo ccré morv hadaf पंचमह् gujar,0,neutral
10821,been bad kattu they the good fayed,-0.1531,negative
10822,top song main history jahan stay tuned introduc bin listen sonya,0.2023,positive
10823,shirt main bar ship earache feselitt valu post good hein they cuffie mngwai nun,0.4404,positive
10824,lord mental india ghatiya ghatiya रहोग् some bigad nun,0,neutral
10825,rajasthan elect bjp more janta bjp male legislative assembly,0,neutral
10826,watt watt fire on new on eh dude ah to know nope dude nu pieri ah,-0.34,negative
10827,kareng august musselmano himself wajoad child himself iman salamat to keep august,0,neutral
10828,chain nick love remain clean let&#39;s go ft jam hennessy nun,0.7845,positive
10829,pass leakage band anglo pass r mundak aj work let&#39;s go nun,0,neutral
10830,mile chickenshikan lagut lubick aunty aaj muslimmuslim to play money aaj evening,0.34,positive
10831,world cup india made day lot finger cross team india cup hume funanthem amaz,0,neutral
10832,c back म्लग्क् father years delhi janta nang cancer die sinners,-0.8519,negative
10833,account follow new account pleas thank hello sorri nonfiction alya तन् unfolov nun,0.3612,positive
10834,behave like children main really me bat meet kal to play aaoong nun,0.5994,positive
10835,childhood the memory,0,neutral
10836,may share spread polyc the good अवरेन् nun,0.6249,positive
10837,can even good write huh speel cauldron nun,0.4404,positive
10838,ask hello addiction me statement hundred faesdi sehmatt yes लेकिन् anti country traitor,0.1027,positive
10839,पत्रग् related to know danger me probably home cum nickel,-0.5267,negative
10840,instant side say resource everyday remember inside kiski speak up sal bad kiss,-0.1779,negative
10841,horror fattest the fourth eclipse samaroh see lane some will meet you hands come will live nun,-0.5719,negative
10842,dhar some come hoag bjp li rajya sabha multiple nun,0,neutral
10843,hindu hindu religion nasht to do शद्यन्त्र् j isilia syncretism blood nun,0,neutral
10844,sir result video to ay rally debt c ont,-0.3612,negative
10845,them them s boyfriend great knew ooohhh fell nun,0.6249,positive
10846,gay wish gave then j.e.t. boys sir c up nun,0.4019,positive
10847,girl need understand hope flirt august dirty snow अगेय् abhin ladko by giving cancer सेक्ष्त् nun,-0.4588,negative
10848,interest hostageswithhotstar love see web seri seri zayed good seri,0.8779,positive
10849,in father blessings सथ् just here cuffie पैद्मेदिअ c अन्थर्म्सल्मन् किरराक्,0.5423,positive
10850,japan know japan sai शरनम् earth swami tharpes shubkankshlu apna,0,neutral
10851,we jail jail main ni perdea life life cum opera odr let&#39;s go,0,neutral
10852,lost australia england lost warm afghanistan lost open match finance,-0.6124,negative
10853,and declaration related kitab bjp neto write uns nhi पुछ्हत्,0,neutral
10854,vote bank never vote even whole country may resist name rajniti muslim bjp nun,0,neutral
10855,sachiez mile main ready tri to do सथ् die jaq to do जौं nun,-0.34,negative
10856,happiest birthday sir aim ja allah self hundred hamesh दैम् keep amen summeen हब्दबिदिक्बल्खरि nun,0.6369,positive
10857,construct main reason come back houston much shit everywhere nun,-0.5574,negative
10858,mala us larka free free pth free पुच् tou what k free nun,0.9217,positive
10859,expect paul gandhi his nhi to see chhat duty j.e.t. engay pehle to speak,0,neutral
10860,siddiqui,0,neutral
10861,madam madam akhilesh brother circar zooth save commission write speak self huwe,0.4939,positive
10862,thank got do ensue sort right away misha now happytohelp nun,0.3612,positive
10863,may review send गुद्दन् you will pay ace अंगद psychology,-0.1027,negative
10864,  face actual laughter stuck august laughter fuss you harmi nun,0.6597,positive
10865,jai india,0,neutral
10866,problem team team congress jor,-0.4019,negative
10867,short depress शत्रम् simple तेन्स्न् nhi hoag झ्ग्र lf sal nun,-0.4939,negative
10868,vanish manjoor on your li नत्मस्तक् jai india jai jawanjai किसान् azad india military,0,neutral
10869,dear muslin ply hindu muslin ruxer bjp mt be the thought keep wali,0.3818,positive
10870,station noise loot variant poli c extensions zoroat theft emery gye nun,0,neutral
10871,siddiqui marya august daru hoar allah nishi all nun,0,neutral
10872,thissss yieeeee andr get it hippie nun,0,neutral
10873,speak say birthday may bless amn hippie money nun,0.4215,positive
10874,ave age bad c ongressi donkey aconomie cum country teji aconomie peech now gye nun,-0.5423,negative
10875,go away feel medi c high genuine jor nun,0,neutral
10876,g gas main scientist gas want clender companion नाल् cha pakod the bun,0.0772,positive
10877,divan,0,neutral
10878,ashes young pass hume uclfin championsleague sad सेहेन् vp people u.c. nun,-0.4767,negative
10879,ok fund so much गुद्ग्यान् mt modiji some salari beje,0.296,positive
10880,yes listen early s rock bother nun,0.0772,positive
10881,ever  surpris per nhi chonchali nhi क्रति c irc,0,neutral
10882,second video clip half decision become poli c work to do give nun,0,neutral
10883,sharp गर्र्यवलिआ some realty to get married must a,0,neutral
10884,n muslim pa lassi money nhi boleng poli c pichwad then,0,neutral
10885,ross wakened soldier such nafrat inco bjp the fall बद्नम् cranwell himself demo ccré mant,0,neutral
10886,vanish she main ilya narendra to know to know keh give samrat help can,0.4019,positive
10887,terrorist elect parliament prater past win send sarangi surpris to look granddaughter,-0.2263,negative
10888,replied say limit interest yes th c reat body hmm,0.6908,positive
10889,good time talk even such summer so much ghus arrah her chhoti chhoti cheez,0.4404,positive
10890,circar jiski basic tiki aaj mukam access gye shorthand dari then,0,neutral
10891,think change conduct change answer big गोवेर्न् auto,0,neutral
10892,rssbldctype vote aj the young mad nh word jate jate passive niklog mil nun,0.2023,positive
10893,bank jumm jumm artha day circar c ommunity led always however,0,neutral
10894,keep local jamshedpur s boy roman special message fan gulli mobshir jamkekhelo mob nun,0.6124,positive
10895,ply sir iftaar ahmad ramzan gujra firm klum festival देन् sehr plzzz rasool,0.4939,positive
10896,shah amit the new that&#39;s right ub bjp years the cord will see bharos ha he said and the drink and the new victory ha obc nun,0.5859,positive
10897,know hate self made people is ticket kari न्त् liber himself sale second ung nun,-0.5719,negative
10898,respect sir character song sir sigh topic atal stop jagjit गान् your,0.25,positive
10899,q me blessings day must country कमन sambhaleng just snow green august come,0.5423,positive
10900,pure sir best isi vz country chun nun,0.6369,positive
10901,gutta krishan dog dodh payet to me nhi sticky give,0,neutral
10902,misguid statement manmohansingh katputli banay jag poison hypocrisy ace cornwall give nun,-0.5423,negative
10903,india parisian parisian aaj ak video see body ak pleasure speak up father while reality,0.5719,positive
10904,main did hume rich s chi gall yes august addis the bar thirteen addis eide,0.743,positive
10905,nun,0,neutral
10906,bad edit graze avz nickel rhi,-0.5423,negative
10907,bhabhi how futur good ननदोन् first curve and,0.4404,positive
10908,muslin s vote r differ come appear muslin bc hour,0,neutral
10909,congratul wish long life money noor to know hippie marri क्न्,0.4019,positive
10910,team world champion captain team must will be nun,0.5994,positive
10911,matter congress agent servant that muslims ns लगान् that&#39;s right fathom mp the cow c um nun,0.0258,positive
10912,ask sir curve सथ् nun,0,neutral
10913,follow back because nun,0,neutral
10914,congress part mt per the trees disclosures b debt bn cookie them pth,-0.3612,negative
10915,media argument problem propaganda j debt august bohot that&#39;s right nhi walk,-0.8271,negative
10916,grm time insan phew,0,neutral
10917,aaliyah the soul इर्धन् खस्ब्बिस् child li sulgi all nun,0,neutral
10918,hindu ram dark cm name hell लगन someone of course am,-0.6808,negative
10919,q june bewakoff month nun,0,neutral
10920,pure muslin accidental proof because country jah jah more bjp take the,-0.0772,negative
10921,main he zoot employee get lost chostat day work क्रते गरेएब् loco majburi fayd shallow nun,-0.3182,negative
10922,top log trust least bc inshan shallow ग्य uns good dog p take the will stay nun,0.7906,positive
10923,rakes tone normal same fixed gatkari shout listen sam gatkari speak up year two out hear day nun,0,neutral
10924,good luck kk humesh the sky the fire to get out,0.7184,positive
10925,love much thank ate mg compensation,0.7717,positive
10926,arching login oniongarl yes to eat mil to eat misty,0.4019,positive
10927,de new move song love lot the त्म्र् ami tmk valobasi really nun,0.6369,positive
10928,m see cut astroverry eunwoo kirby hhhh nun,-0.2732,negative
10929,congress than gadkari कुरन् more tehzeb to give of course no.,0,neutral
10930,sir india youth unemployed bharos so s. the bar unk लेय् some do,0,neutral
10931,love support story what dizziness boys father अप्नय् logo to meet बोल्कय्,0.7845,positive
10932,good back end pay tetanic age ageless taref care no more लेकिन् off beth amor the rage hi nun,0.5994,positive
10933,log even log part august bjp ace sb per sb per ghatiya ace,0,neutral
10934,sir dish dish confiscated dharmendra pradhan bjp w change nehi age aaj bjp like this,0.3612,positive
10935,shame big shame call captain rubbish c up,-0.7351,negative
10936,j.e.t. सुभ्कम्नय् j.e.t. country jayette j.e.t. country investment j,0,neutral
10937,major trust c hey jamatefibre will remain,0.5563,positive
10938,jail like fear count jais chor fear himself fill up movement walk the way nun,-0.5994,negative
10939,got hospital phalodi rajasthan toilet safai such kharab solution this aan favorite dirty,0.34,positive
10940,hindu but but media opposite insult well pehle kr the gift want vais the dock to do ल्य् bulti nun,0.3612,positive
10941, talk hangout so hey hey ह्त्क्य्म् poe hey hey nun,0,neutral
