,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,CALC_SCORE,CALC_SENTIMENT_LABEL
10857,10857,construct main reason come back houston much shit everywher nan,0,negative,-4.0,negative
10858,10858,larkaa ni msla ni pta ni us puch tou kia kch ni nan,1,neutral,0.0,neutral
10859,10859,unko nhi dekhna chahta expect kart jeet engay rahul gandhi pehl bolna,1,neutral,0.5,positive
10860,10860,siddiqui,1,neutral,0.0,neutral
10861,10861,akhilesh bhaiya sarkar jhooth yadav seva aayog likh bole 56 sdm 86 yadav huve,1,neutral,0.0,neutral
10862,10862,rah thank got dm ensur sort right away happytohelp aisha nan,2,positive,2.0,positive
10863,10863,guddan tums payega 29 may 2019 preview akshat send angad psycholog,0,negative,0.0,neutral
10864,10864,hasi phasi fake actual agar hasi phasa tu harami nan,0,negative,-0.25,negative
10865,10865,jai hind,2,positive,0.0,neutral
10866,10866,problem team team congress jor,0,negative,-2.0,negative
10867,10867,shatram short simpl tensn nhi hoga jhgra lafda sala depress nan,2,positive,-2.0,negative
10868,10868,manjoor di aapk liy natmastak jai hind jai jawanjai kisaan azaad hind manish fauji,2,positive,0.0,neutral
10869,10869,dear ruksar muslim plz bjp mat bano hindu muslim soch rakhn wali,1,neutral,2.0,positive
10870,10870,polic station noida extens zaroorat chori loot vardaat badh gayi nan,1,neutral,0.0,neutral
10871,10871,siddiqui agar daru hoor allah nishani mallya alla nan,0,negative,0.0,neutral
10872,10872,andr peteeee thissss yieeeee happi nan,2,positive,0.0,neutral
10873,10873,speak amna say happi birthday may mani bless nan,2,positive,2.0,positive
10874,10874,ave congressi gadho economi kam desh tezi age bad economi pich rah gayi nan,2,positive,-3.0,negative
10875,10875,medic go away uch feel genuin jor nan,1,neutral,0.0,neutral
10876,10876,chahiy 5 kg gas cylendar main scientist sahab naal gas chai pakoda ban,2,positive,-2.0,negative
10877,10877,diva13,1,neutral,0.0,neutral
10878,10878,dukh sehen wapa ashley young pass jana hume ucl uclfin championsleague2019 nan,1,neutral,-3.0,negative
10879,10879,itna gudgyaan mat modijii ok kudh salari beje fund,1,neutral,0.0,neutral
10880,10880,yes listen earli 2000s rock bother nan,1,neutral,-0.5,negative
10881,10881,ever surpris parti nhi chonchali nhi krti circl,1,neutral,-2.0,negative
10882,10882,18 second video clip adhar nirnaya banay polic kaam karn de nan,1,neutral,0.0,neutral
10883,10883,sharma garrywalia kuch realiti lagna zaruri e,1,neutral,0.0,neutral
10884,10884,en muslano paa lassi pais nhi boleng polic pichwada tod,0,negative,-2.0,negative
10885,10885,itni nafrat inko bjp rss fakenew faila badnam krnewal khud democraci soldier mant,2,positive,0.0,neutral
10886,10886,manish shri narendra jaan jaan keh de samrat madad sakt main divya,1,neutral,0.0,neutral
10887,10887,terrorist elect jita parliament bhejn pratap sarangi past surpris dikhn naatak,0,negative,0.0,neutral
10888,10888,replica say creat unlimit bodi hm interest yes th,2,positive,1.0,positive
10889,10889,itni garmi itna ghussa araha har chhoti chhoti cheez good time talk even,0,negative,0.0,neutral
10890,10890,sarkar jiski bunyaad tiki aaj mukaam pahunch gayi laghusanka deri fir,2,positive,0.0,neutral
10891,10891,think govern chang condit automat chang answer big,0,negative,1.0,positive
10892,10892,rssbldc2018type aj yuva pagal nh shab jate jate nokriya nikalog vote mil nan,1,neutral,-3.0,negative
10893,10893,jumma jumma aath din sarkar bank communiti neta hamesha tar,1,neutral,0.0,neutral
10894,10894,keep local jamshedpur gulli boy mobashir rahman special messag fan jamkekhelo moba nan,1,neutral,3.0,positive
10895,10895,plz ahmad sir ramzan guzr 2 farmaish klam parh den sehr iftaar plzzz rasool,1,neutral,0.0,neutral
10896,10896,amit shah nay sahi ub bjp 50 saal raj karegi dekha bharosa hae usay evm pey evm nay jitaya hae obc nan,1,neutral,0.0,neutral
10897,10897,nt know liber hate self made peopl khud 200rs ticket bikti dusron ung karni nan,2,positive,-3.0,negative
10898,10898,respect sir atal charact song srk sir jagjit singh gaan aapk biopic,1,neutral,0.0,neutral
10899,10899,mai dua din jarur desh kaman sambhaleng bas himmat hare q agar aa,2,positive,3.0,positive
10900,10900,isi vjh pure desh chuna sir best nan,2,positive,3.0,positive
10901,10901,krishan kutto kutta doodh peeta malaai nhi chipakn de,1,neutral,-2.0,negative
10902,10902,manmohansingh katputali banaya jag jahir kapati ais misguid karnewal statement de nan,1,neutral,0.0,neutral
10903,10903,aaj ak vidio dekha jism ak manorma bol india baap pakistan jabki hakikt pakistan,1,neutral,0.0,neutral
10904,10904,main sacchi bata hoon agar eid adiza hume pichl baar tarha adiza eidi,1,neutral,0.0,neutral
10905,10905,nan,1,neutral,0.0,neutral
10906,10906,bad edit charay awaz nikl rehi,2,positive,-3.0,negative
10907,10907,kasi futur bhabhi achi nanadon pahdda karwa wa,1,neutral,3.0,positive
10908,10908,muslim vote 2 ghanta r differ come appeas muslim bc,0,negative,0.0,neutral
10909,10909,mani congratul noor jaan wish long happi marri life kn,2,positive,1.0,positive
10910,10910,team world champion jarur banegi captain team nan,2,positive,0.0,neutral
10911,10911,wahi muslimo nsa lagaan sahi thahra mp gaay matter congress agent cum servant nan,0,negative,1.0,positive
10912,10912,karwa apk sath sir nan,2,positive,2.0,positive
10913,10913,kyuki follow back nan,1,neutral,0.0,neutral
10914,10914,congress parti walo pravaktao kha debat part mt bnna kuki unh pta,1,neutral,0.0,neutral
10915,10915,media debat agar argument bohot sahi problem nhi propaganda chalaya j,1,neutral,-2.0,negative
10916,10916,insan gym offic time,1,neutral,0.0,neutral
10917,10917,786 aaliya jahannum irdhan khsbbis aulad liy sulgi aala nan,0,negative,0.0,neutral
10918,10918,hindu ram nam naara lagan darn koyi zarurat aam cm,1,neutral,3.0,positive
10919,10919,bewaqoof q 31june mahina nan,1,neutral,0.0,neutral
10920,10920,galat sabit kyuki pure desh jaha jaha muslim jyada bjp lo,1,neutral,-3.0,negative
10921,10921,jhoot employe khoon chost din main 15 hr kaam krate gareeb lako majburi fayda uthat nan,0,negative,3.0,positive
10922,10922,top1 inshan logo trust uth gya uns accha kutto pi lo least rhegi bc nan,1,neutral,1.0,positive
10923,10923,niya5 gatkari rakesh chillat suna sam tone normal gatkari sammi bol rsha door bahar sunai dia nan,1,neutral,0.0,neutral
10924,10924,good luck kk humesha aasamaan aag nikalna,1,neutral,3.0,positive
10925,10925,love much thank mga ate muaah,2,positive,2.5,positive
10926,10926,archana yahan logon khaan mil khaan oniongarl dhund,0,negative,0.0,neutral
10927,10927,dev da tmr new movi song ami tmk valobasi realli love lot nan,1,neutral,3.0,positive
10928,10928,astrowberri m see eunwoo kirbi hahahha cute nan,2,positive,2.0,positive
10929,10929,gadkari quran jyada tehzeeb dene jarurat nahin congress pathan,1,neutral,-2.0,negative
10930,10930,sir india berojgar youth bharosa taki es baar unk ley kuch kare,1,neutral,0.0,neutral
10931,10931,love stori kay chakkar ladkay pitai apnay logoun support milna bolkay,1,neutral,0.6666666666666666,positive
10932,10932,umer ayub tareef ker rahain good lekin banda back end pay baith technic amoor dhaik hay nan,1,neutral,1.0,positive
10933,10933,agar bjp ais sb parti logo even sb parti ghatiya logo ais part,0,negative,0.0,neutral
10934,10934,sir jabtak dharmendra pradhan odisha bjp v badlao nehi ayega aaj odisha bjp ese,0,negative,0.0,neutral
10935,10935,shame big shame call captain 54 rubbish cap,0,negative,-1.0,negative
10936,10936,jeet subhkamnay jeet desh jeeta jeet desh niwashi ja,2,positive,3.0,positive
10937,10937,care major trust jamatefibr rahega,1,neutral,1.5,positive
10938,10938,jais chor dhaku khud jail bharo aandolan chala rhe like fear encount nan,1,neutral,0.0,neutral
10939,10939,govt hospit phalodi rajasthan safai itni kharab halat yha aana chahega toilet gand,0,negative,-3.0,negative
10940,10940,hindu bht acha bht pehl kr dena chahiy wais godi media opposit insult krne ly bulati nan,0,negative,0.0,neutral
10941,10941,tara talk hangout hehe htkym po hehe nan,1,neutral,0.0,neutral
10942,10942,kin tarha damag kr rupe loot kr kosi 24hour last 20yr sajis diplomaci hide rah jati,1,neutral,-1.0,negative
10943,10943,band karo band karo motu patlu dikhana band karo dikhana anim dikhao fir chil,0,negative,0.0,neutral
10944,10944,jai hind sudhir chaudhari sir mai poori famili aapk show dna pasand kart aa,2,positive,3.0,positive
10945,10945,_ bachi piec maal _ rehmat nan,1,neutral,0.0,neutral
10946,10946,shyd baar mil jaayega shetti strong zone mumbai gujarat circuit ak,1,neutral,2.0,positive
10947,10947,chall oo kutay dey putraa cheema kuta haram daaa ali wazeer da sala harami,0,negative,-4.0,negative
10948,10948,2 vik farak padhega nan,0,negative,0.0,neutral
10949,10949,carolon fabric special eid kohinoornagar kohinoor carolon fabric eid eidcollect eidshop nan,1,neutral,0.0,neutral
10950,10950,mukesh162 need leav go kapil mishra kumar vishwa nan,1,neutral,0.0,neutral
10951,10951,lanat per deen ney mana kiaa mana fawadchaudhri nan,1,neutral,0.0,neutral
10952,10952,put made listen risht roop badalt background nan,1,neutral,0.0,neutral
10953,10953,narend jeet hardik subhkamnay desh unk liy kuch unk bare kuch krne de,2,positive,3.0,positive
10954,10954,bae everi school time love stori mai bndia like bndi dekhti chip lunch wgera thusna bnd kr deti jissi att nan,1,neutral,2.5,positive
10955,10955,0 ok dein mai khud id deactiv kr rhi nan,1,neutral,0.0,neutral
10956,10956,sir kahen sharab nash notbandi anchor dhund khuda,1,neutral,0.0,neutral
10957,10957,sale kute chaht inko pata nhi india rhne haq tumh utna,0,negative,-2.0,negative
10958,10958,achcha ndtv ravishkumar show bjp nahin jate nan,1,neutral,0.0,neutral
10959,10959,big hitter har dikha de dusri team har dikh nan,2,positive,-1.6666666666666667,negative
10960,10960,gulraiz saal mc terrorist cours fursat mile histori pdh le nan,1,neutral,-4.0,negative
10961,10961,sir padhai mai bohot kamzor agr ais rahog fail jao ge baar student sir mereko fail nhi,1,neutral,-2.0,negative
10962,10962,wtf pretti eye eye fuck eye video actual annoy imagin ignor shit nan,0,negative,-3.5,negative
10963,10963,hamar desh yasyasbi pm manniy narendra damodardash purna bahumat dubara satta aan liy,1,neutral,0.0,neutral
10964,10964,khaadi sit next super cool sindhi aunti proud sister choic cloth,2,positive,2.0,positive
10965,10965,bjp vote laat khane liy hijda vidhayak balram thavani jail hona chaie proof us,1,neutral,0.0,neutral
10966,10966,lakin itn nhi kamzor bhagor misaalien hmien di jaien tm exmuslim baat krte duniya,1,neutral,-2.0,negative
10967,10967,feel bad fianc mangni agar meray jais insan main khudkushi leti nan,1,neutral,-3.0,negative
10968,10968,tuhadi dua pyar bless naal bepanaah da teaser trailer gea reles full song 7th june watch share,2,positive,2.25,positive
10969,10969,whole jammu kashmir terrorist societi traitor sale desh main rehta mo,0,negative,0.0,neutral
10970,10970,saari duniya franc america germani london shrilanka afganistan india myanmaar etc etc islam,1,neutral,0.0,neutral
10971,10971,hakeem leae kushta thae tu olta hogaya bass khana bad hal hogay,1,neutral,-3.0,negative
10972,10972,ghatia maa aulaad jese bekaar kr bi skti sali gandu tu tou chutiya,1,neutral,-3.5,negative
10973,10973,sir kgf like movi bacha hero maza aata nan,1,neutral,2.3333333333333335,positive
10974,10974,yaha problem come plss paidmediacantharmsalman kirraak,1,neutral,-2.0,negative
10975,10975,aj us shak bachoun sath iftar dinner kr rhe ___ chairmannab,1,neutral,2.0,positive
10976,10976,kak maaf banget untuk kendalanya supaya mimin bisa bantu cek yuk infokan data berikut via dm,2,positive,0.0,neutral
10977,10977,went nagar today watch aladdin guess watch trailer lion king 3 time,1,neutral,0.0,neutral
10978,10978,kaheng loksabha dekh bjp vote delhi assembl elect jh,1,neutral,0.0,neutral
10979,10979,never follow cricket super cool analysi best player kholi done,2,positive,2.3333333333333335,positive
10980,10980,dwivedi arr baawl aankhein band lagta 2 saal twiitter check le,1,neutral,0.0,neutral
10981,10981,man realli thought somehow someway last locat map home stand nigga nan,1,neutral,0.0,neutral
10982,10982,rahul gandhi presid varna bjp kais jeetegi pappu pinki star bjp campaign nan,1,neutral,0.0,neutral
10983,10983,hsn shah mtlb dil kr ra hy nasha krni nan,1,neutral,0.0,neutral
10984,10984,rajput dhoka ata larkiyo axha sey nan,0,negative,0.0,neutral
10985,10985,veeru devgn aaj hamar vich nhi pichh chhod gay,2,positive,-2.0,negative
10986,10986,agar unho ghalat kaam problem per app madadg,1,neutral,-2.0,negative
10987,10987,good morn humhra transport itna kharab gya khali bus bad rokt dtc,1,neutral,-1.0,negative
10988,10988,true sell acr buy vehicl dimag la sakt nan,1,neutral,0.0,neutral
10989,10989,good initi kaushal app esei youth logo inspir ker,2,positive,3.0,positive
10990,10990,andar agr dost naraaz hoon tou crush kia ghalati yaaawr usey 3 din stalk ajeeeebbbbb nan,1,neutral,-0.6666666666666666,negative
10991,10991,des sapthgran rhega tab admi shpat leta rhega thing longest serv minist india nan,1,neutral,0.0,neutral
10992,10992,yrr isey oppo f11 pkrao hlki light achi pictwr ajati,2,positive,3.0,positive
10993,10993,bola congr musolman parti juth typic sambut patra type,2,positive,0.0,neutral
10994,10994,india muslmaan shayd chutiyon wali harkatein kareng saal pakistaniegyptqataraur moro,0,negative,0.0,neutral
10995,10995,desh youva baat kahta choro yaar job sob dekho humar pm cm yogi bjp,1,neutral,0.0,neutral
10996,10996,tu gulam jais angrejo gulaam chatukar nehru jaiso desh andhakar pahuncha,0,negative,0.0,neutral
10997,10997,feel boy ca nt even say shaadi krado parha jata nan,1,neutral,0.0,neutral
10998,10998,light dark haru back better ever fruitsbasket fruitsbasketspoil,1,neutral,2.0,positive
10999,10999,kiss haram aulad maanta hoga vo sala khud haram paidaish bhdwe sale baap au,0,negative,2.0,positive
11000,11000,srk stylish danc brabar proper physiqu dhoom 4 flop karwa dega nan,0,negative,-2.0,negative
11001,11001,neha pant aaj sirf support aaj,1,neutral,2.0,positive
11002,11002,happi birthday paresh rawal sir mani mani happi return day sir big big fan yoursir,2,positive,1.6666666666666667,positive
11003,11003,goodmnight yall 3 love yall esp exo nct happi third bday exo nan,1,neutral,3.0,positive
11004,11004,mae apk ley apk famili ley hamesa pray krti lala jaan bboohhhoott khubsurat bboohhhoo,2,positive,2.0,positive
11005,11005,nitish cabinet expans bjp jagah de usk muh mast tamacha jad sahi,1,neutral,3.0,positive
11006,11006,increas vacanc ssc cgl 2017 sabka sath sabka vika increasessccgl2017vac,2,positive,2.0,positive
11007,11007,badlao problem badlao bad parti khatm jayegi dusro v moka dijiy,2,positive,-2.5,negative
11008,11008,shabash india dark age mubarak hour lynch one bloodcurdl indian short documentari nan,1,neutral,0.0,neutral
11009,11009,level play field usmein bowl gay 5 saal hogay kaunsi aisi gaali di hogi,1,neutral,0.0,neutral
11010,11010,bain loro sy bs yahe karwalo fazoool mai smaj ty hmare ley world cup layeng nan,2,positive,0.0,neutral
11011,11011,question kaah pucht opinion bc direct bataat nan,0,negative,0.0,neutral
11012,11012,gulecha even housew respect karti ohhhh housewif work,0,negative,0.0,neutral
11013,11013,princez pk btay mrd kbi roti nhi brave man nan,1,neutral,0.0,neutral
11014,11014,saal gaandu khud porn dikhta dusr blame nan,0,negative,-2.0,negative
11015,11015,allah shukar yehi talent bohat acha main system polish bara zabardast nan,1,neutral,2.5,positive
11016,11016,vikalp congress desh main kahunga univers hoga,1,neutral,0.0,neutral
11017,11017,support cardib feminin feel music affili mikorogo shagalabghala nan,1,neutral,2.0,positive
11018,11018,kr yaar ny poocha itna react karn zaroorat nan,1,neutral,0.0,neutral
11019,11019,aan 100 day new india liy bhut aham e commers sector oil main apko bhut utar chad nan,2,positive,0.0,neutral
11020,11020,ndtv lost case nan,1,neutral,-3.0,negative
11021,11021,apex court spank ass first dismiss case exit poll opposit,1,neutral,-4.0,negative
11022,11022,desh sirf meethi 2 baaton chalta kathor banna padta baaten satya charitarth,1,neutral,0.5,positive
11023,11023,best team pakistan jeeto haaroo sunoo chajj say chajj team say haarna,2,positive,3.0,positive
11024,11024,janna mess shit nt mess lmao nan,1,neutral,-1.0,negative
11025,11025,aapk music background fav show nan,2,positive,0.0,neutral
11026,11026,shoaib akhtar aj generat hero legend maanti career dekha ni indisciplin nan,0,negative,2.0,positive
11027,11027,naya bharat wah jism saman adhikar liy mataon sar mundan karwana pare,1,neutral,0.0,neutral
11028,11028,1 socha hay har taraf pakistan dushman establish nazar atay hayn lekin,1,neutral,-3.0,negative
11029,11029,guy realli need look one,1,neutral,0.0,neutral
11030,11030,incred love respect myhh bewafaa sardaar jiii nan,2,positive,-0.5,negative
11031,11031,pandey request place self control congress repres nan,0,negative,0.0,neutral
11032,11032,rumour mat udao pehly jaan lo chacha watsup twitter fwd msg game mat khelo nan,1,neutral,0.0,neutral
11033,11033,nigam sonu thank appreci els concert lo bulana jaror nan,1,neutral,2.0,positive
11034,11034,phantom sweet cigg kyaaa yaaad dilayaaa sir amaz tast fun nan,2,positive,3.0,positive
11035,11035,rkf pankhi actual 6 flop movi sinc 2015 kat mean panauti nan,0,negative,-2.0,negative
11036,11036,yogendrayadav bjprss virodhi theaur elect jeet matlab nahin apnea,1,neutral,-0.6666666666666666,negative
11037,11037,super excit super happi becaus first time watch dear offl sir silver screen ngk go releas nan,2,positive,2.6666666666666665,positive
11038,11038,chal isi baat follow fresh term fresh start nan,1,neutral,1.0,positive
11039,11039,fan,1,neutral,3.0,positive
11040,11040,mujh achhi lagati sooraj kii khaasiyat dhoondh hii leta uski zaroorat neelesh jain,2,positive,0.0,neutral
11041,11041,7 show acha chalna chahiy peopl dont care chanc nhi main kisliy entertain jyada krta nan,1,neutral,0.6666666666666666,positive
11042,11042,nhi frk pdta 1 sawal uthata jharkhand 1 gaav belong krta maa baap,1,neutral,-2.0,negative
11043,11043,kagiso rabada virat immatur ca nt take abus indian cricket fan bc mc tu hoga immatur saal,1,neutral,-0.5,negative
11044,11044,sushma swaraj narendra liy video dekhna,1,neutral,0.0,neutral
11045,11045,darren promis matter alway got back walang sawa kitang mamahalin susuporta nan,2,positive,1.0,positive
11046,11046,done last 15 minut main realis paper dusra part ankhon aag andhera cha nan,1,neutral,0.0,neutral
11047,11047,entangl hope got better nic nan,1,neutral,2.0,positive
11048,11048,mean like main point bad time almost sabk life main aati,1,neutral,-0.5,negative
11049,11049,aslam alikum jumma mubarak statusramzan last jumma alvida ramzan,2,positive,0.0,neutral
11050,11050,cloud fir mamla gadbad nan,0,negative,0.0,neutral
11051,11051,baath bilkul sach saabith huyi sister excel tweet,2,positive,3.0,positive
11052,11052,thinker dekho chamcha bol lo kuch bol lo end bjp kaam kareng congress sirf corrupt kareng nan,0,negative,0.0,neutral
11053,11053,pakistan allah nam py bna hy hifazt wohi kr jaison bohkni sy kch nh hoga nan,2,positive,0.0,neutral
11054,11054,nice dp ghatiya tweet repli ladk ais comment kart jes mandir murti aag dhoop batti,0,negative,3.0,positive
11055,11055,abe bhadw mandir maan kha rhe haram pill jais dalal aisi fake news faila,0,negative,-3.0,negative
11056,11056,right place pata wapa laan koshish start nan,2,positive,0.0,neutral
11057,11057,gandhi sirf nehi gandhi bansaj gandhi bapuji adarsh chalt ajj sama,1,neutral,0.0,neutral
11058,11058,good night friend tweet nan,1,neutral,3.0,positive
11059,11059,love kendra kash jas cute nan,1,neutral,2.5,positive
11060,11060,kutt andhabhkt tweeter bhauk kutt sirf hindu muslim krne gareeb,0,negative,0.0,neutral
11061,11061,wrong side waalon tyre punctur karn,2,positive,-2.0,negative
11062,11062,pritam suro jaadu pahuchega anand raj anand judg dilon srgmplilchamp satsun 9 pm shaan nan,1,neutral,3.0,positive
11063,11063,dami lol cheap nan,2,positive,3.0,positive
11064,11064,arr pta nhi congress bjp bjp trike harayegi jais bjp 2 seat aaj bahumat le kr aa,1,neutral,-2.0,negative
11065,11065,special leicest friend weird experi year back exhaust got,1,neutral,-2.0,negative
11066,11066,nan,1,neutral,0.0,neutral
11067,11067,hardik subhkamnay jeet per per aapk samn bohot badi chunoti desh,2,positive,3.0,positive
11068,11068,sindhi baray harami munafiq azadi say pahlay angraizon aupni aurtain,0,negative,-4.0,negative
11069,11069,mushkil lagta tri harder,2,positive,-2.0,negative
11070,11070,kartavi watan imaan watan dil nan juda payeg aay gar toofan raaho kad,2,positive,0.0,neutral
11071,11071,pulwama attack bad bhajji paji hame pakistan sath match khelna chahi aj khud paki,2,positive,-0.6666666666666666,negative
11072,11072,chowkidar hatalo lo elect hogaya lost bhagwan likha mitan aye nan,0,negative,-3.0,negative
11073,11073,kafi lambi umar guzar time tho kafi player allah pyaray hogaye nan,1,neutral,0.0,neutral
11074,11074,guru advanc badhai becam fruit jai meet cours time nan,2,positive,3.0,positive
11075,11075,kxh batein sedhi dil lagti jese use data nan,2,positive,0.0,neutral
11076,11076,ghanta karvay hal inh job nikala hoga huva,1,neutral,0.0,neutral
11077,11077,bhage nhi maidan chod ptiyala univers cheat nan,1,neutral,-2.5,negative
11078,11078,peopl consid girl use social media mean want sell social media,0,negative,1.0,positive
11079,11079,awara film russian box offic russian filmo buri maat di kal redio suna nan,1,neutral,0.0,neutral
11080,11080,singh mataji decid pa rahin modiji support,0,negative,2.0,positive
11081,11081,got one littl fight mom got scare yeah know,1,neutral,-0.6666666666666666,negative
11082,11082,let go haalat gyi nan,1,neutral,0.0,neutral
11083,11083,ali9 chowkidaar har,1,neutral,-3.0,negative
11084,11084,dalali patrkarita poor elect main jais aaj takabp news ndtv media chann nan,0,negative,-2.0,negative
11085,11085,aaj khabar pad insaaf bharosa uth studi matlab reh paper leak galti,1,neutral,-2.0,negative
11086,11086,chand raat eid excit shaitan khulni khushi laugh lol nan,2,positive,2.3333333333333335,positive
11087,11087,realli get freedom judg karnewal kichad uchalnewal khud ghanta kuch,0,negative,2.0,positive
11088,11088,pleas look boy get excit admir,2,positive,0.0,neutral
11089,11089,sir ultim troll good sleep dress pakistan everyth import,0,negative,3.0,positive
11090,11090,inc warm birthday greet young dynam politician shri wish success nan,2,positive,1.25,positive
11091,11091,hun zong hy phr zong slogan new dream rahega yara nan,1,neutral,1.0,positive
11092,11092,happen india insaniyat mar gayi nan,1,neutral,-4.0,negative
11093,11093,kakar true sector need improv make sure segment given due right nan,2,positive,0.0,neutral
11094,11094,chand chhupa badal dil de chuke sanam salman khan,1,neutral,0.0,neutral
11095,11095,tu tweet kark sabit chahat 2rs abnorm aadmi salman patang uday tab,1,neutral,0.0,neutral
11096,11096,bhej bc dvd pass vcr vcd saab pada jcb relat 4daystobharat nan,0,negative,0.0,neutral
11097,11097,8 9 perfect rehta nan,2,positive,3.0,positive
11098,11098,lalu jail nitish court bheja chara unhon nitish puch khaya,1,neutral,0.0,neutral
11099,11099,unfollow pinktarha dont wan see sale updat anymor ayoko ng mahulog sa bitag ng mga sale yan nan,1,neutral,0.0,neutral
11100,11100,wonder aisa socheng aapk hisaab kuch kare jimmedar matlab,2,positive,0.0,neutral
11101,11101,naam laaj rakh lo kuttey pakistan pak armi khilaaf inn tou sar,1,neutral,-2.0,negative
11102,11102,readi grow advanc beauti career tool help achiev dream cur,1,neutral,1.5,positive
11103,11103,actual zaheni bimar peopl wasey sy person pochey comparison,1,neutral,0.0,neutral
11104,11104,miss atal agar aaj hamar beech garv,2,positive,-2.0,negative
11105,11105,om bilkul theek bole nan,2,positive,0.0,neutral
11106,11106,bewis chooseright good morn guru plz bless sewa simrn parmarth nd good health pl,2,positive,2.6666666666666665,positive
11107,11107,haha thesi hamain bhijwa dain figur novel idea pen fair enough nan,1,neutral,2.3333333333333335,positive
11108,11108,feverr itni jahil weli awaam hmrii sbko pta wi sy jeetni auqat nh hmarii phr sb kch chor live zalalat dekhni bait nan,0,negative,0.0,neutral
11109,11109,sanskaari congress power mai tab kaam tab congress kutta kutta tab,1,neutral,0.0,neutral
11110,11110,india mai water level rise karn liy rain water harvest system har chowk lagwa diji,2,positive,-3.0,negative
11111,11111,like pair jeetu bhaiyya much look awesom nan,2,positive,2.0,positive
11112,11112,aditya pasand mara bc movi dekh salman fan overr kais bol di,1,neutral,0.6666666666666666,positive
11113,11113,ravirk bus srf wc 6 match le kr khush 72 bar pakistan team tmhe burri trah,1,neutral,3.0,positive
11114,11114,salam walekum ramadan kareem new cm state andhra pradesh lot love affect,2,positive,3.0,positive
11115,11115,parentsday maa papa hmesa khush rhe,1,neutral,3.0,positive
11116,11116,sir ummeedo desh sarvoch sth,1,neutral,0.0,neutral
11117,11117,bleedblu jitega india layegatohkohlihi worldcup india teamindia worldcup2019 india dhoni,2,positive,0.0,neutral
11118,11118,takhar chawla mayb allah god ram jesus sure mani name one nan,1,neutral,1.0,positive
11119,11119,mutuai q tal sermo mutuai instagram tbm deixem de vcs aqui juro q sigo todo nao deixem flop twt nan,1,neutral,-2.0,negative
11120,11120,jali 1501 well prop europa cup enough us nan,1,neutral,0.0,neutral
11121,11121,rathe isk liy apko milta best chutiya world award nan,0,negative,0.6666666666666666,positive
11122,11122,hat iron ladi india use dream rani jhansi,2,positive,1.0,positive
11123,11123,border,1,neutral,0.0,neutral
11124,11124,alway pick better men never need better men alway lmao nan,1,neutral,2.6666666666666665,positive
11125,11125,besharam insaan jaisay bikaoo establish pimp sharam haya,0,negative,0.0,neutral
11126,11126,shit want henri fuck fuck god greasi clock dude want henri chew gum smelli nan,0,negative,-1.5,negative
11127,11127,thank sir option bajao bin front bhain nan,1,neutral,2.0,positive
11128,11128,lassi pakistani fan main kami team harn support,1,neutral,2.5,positive
11129,11129,dhui pedaish teray baap kon kam keay pakistan teray baap banaya har chez,0,negative,-3.0,negative
11130,11130,adarsh pleas pleas pleas help sir pleas apk pair padta hoon haat jodta hoon pleas help,2,positive,2.0,positive
11131,11131,rizvi78 tweetti baat aes happi nan,1,neutral,0.0,neutral
11132,11132,sir syasat dhanda inhen agar sharam ati aaj sindh halat,1,neutral,0.0,neutral
11133,11133,vikash raj reddi wow thought brahmin nan,2,positive,4.0,positive
11134,11134,das123 dono kaan bad nak giya nan,1,neutral,-3.0,negative
11135,11135,gud morn sir janaki ambedakar nagar jahawar nagar ps father saranga pani suicid on10 5 2019 at31,1,neutral,0.0,neutral
11136,11136,handsom man ever love bhaijaan till last breath 15daystobharat,2,positive,3.0,positive
11137,11137,gusto kong maabot yung point travel wherev want even without itinerari kasama yung person makakasama nan,1,neutral,1.0,positive
11138,11138,bar sabs mehenga eidi repli thank alot good wish guruji nan,1,neutral,2.0,positive
11139,11139,sahi hoga sayad tabhi sirf appki channel dikh warna kuch bikav media,1,neutral,0.0,neutral
11140,11140,allah accept ibadat allah merci us entir muslim ummaameen love much futur husba,2,positive,2.0,positive
11141,11141,2018 person 1 p2 khan market 2020 p1 p2 kailash market agar hindus nan,1,neutral,0.0,neutral
11142,11142,nahe congress nikal gaye hawa nan,2,positive,0.0,neutral
11143,11143,ca nt wait pack banega 4 time row nan,1,neutral,0.0,neutral
11144,11144,pure soul like pm joke godhra kand pakistan karwaya nan,0,negative,2.0,positive
11145,11145,yesaya proud clean channel w littl chorus ad mast,2,positive,2.3333333333333335,positive
11146,11146,infiltr system want fcra cancel altogeth today trillion nan,1,neutral,0.0,neutral
11147,11147,zinda hoon main tujhm tujhm rahoonga zinda tod zanjeer main azad parinda barsat hona c,1,neutral,0.0,neutral
11148,11148,good move laal karo unemploy nasha utrega pet bhook badegi,1,neutral,3.0,positive
11149,11149,exact feel download progress lappi jio connect nan,1,neutral,2.0,positive
11150,11150,itn mahaan hamar desh inki izzat karo kahin doosr desh inko kidnap,2,positive,3.0,positive
11151,11151,7 mukaddm darj cristian graham stanc un bachho sath jalan mukaddma nan,1,neutral,-0.5,negative
11152,11152,abbasi karawai jari rehney dein aayeen qanoon sey balatar process tu,0,negative,0.0,neutral
11153,11153,realiz yet nobodi show real love like mine smh yoo fr mood nan,1,neutral,2.5,positive
